Specimen Collection Date,Age Group,New Confirmed Cases,Cumulative Confirmed Cases,Last Updated at
2020/03/13,25-29,3,7,12/05/2020 02:15:01 PM
2020/03/14,25-29,2,9,12/05/2020 02:15:01 PM
2020/03/15,25-29,1,10,12/05/2020 02:15:01 PM
2020/03/16,25-29,1,11,12/05/2020 02:15:01 PM
2020/03/17,25-29,0,11,12/05/2020 02:15:01 PM
2020/03/18,25-29,3,14,12/05/2020 02:15:01 PM
2020/03/19,25-29,0,14,12/05/2020 02:15:01 PM
2020/03/20,25-29,5,19,12/05/2020 02:15:01 PM
2020/03/21,25-29,1,20,12/05/2020 02:15:01 PM
2020/03/22,25-29,4,24,12/05/2020 02:15:01 PM
2020/03/23,25-29,4,28,12/05/2020 02:15:01 PM
2020/03/24,25-29,6,34,12/05/2020 02:15:01 PM
2020/03/25,25-29,3,37,12/05/2020 02:15:01 PM
2020/03/26,25-29,5,42,12/05/2020 02:15:01 PM
2020/03/27,25-29,3,45,12/05/2020 02:15:01 PM
2020/03/28,25-29,3,48,12/05/2020 02:15:01 PM
2020/03/29,25-29,1,49,12/05/2020 02:15:01 PM
2020/03/30,25-29,5,54,12/05/2020 02:15:01 PM
2020/03/31,25-29,7,61,12/05/2020 02:15:01 PM
2020/04/01,25-29,7,68,12/05/2020 02:15:01 PM
2020/04/02,25-29,2,70,12/05/2020 02:15:01 PM
2020/04/03,25-29,2,72,12/05/2020 02:15:01 PM
2020/04/04,25-29,0,72,12/05/2020 02:15:01 PM
2020/04/05,25-29,8,80,12/05/2020 02:15:01 PM
2020/04/06,25-29,3,83,12/05/2020 02:15:01 PM
2020/04/07,25-29,4,87,12/05/2020 02:15:01 PM
2020/04/08,25-29,3,90,12/05/2020 02:15:01 PM
2020/04/09,25-29,9,99,12/05/2020 02:15:01 PM
2020/04/10,25-29,1,100,12/05/2020 02:15:01 PM
2020/04/11,25-29,2,102,12/05/2020 02:15:01 PM
2020/04/12,25-29,1,103,12/05/2020 02:15:01 PM
2020/04/13,25-29,3,106,12/05/2020 02:15:01 PM
2020/04/14,25-29,3,109,12/05/2020 02:15:01 PM
2020/04/15,25-29,1,110,12/05/2020 02:15:01 PM
2020/04/16,25-29,2,112,12/05/2020 02:15:01 PM
2020/04/17,25-29,2,114,12/05/2020 02:15:01 PM
2020/04/18,25-29,0,114,12/05/2020 02:15:01 PM
2020/04/19,25-29,1,115,12/05/2020 02:15:01 PM
2020/04/20,25-29,2,117,12/05/2020 02:15:01 PM
2020/04/21,25-29,1,118,12/05/2020 02:15:01 PM
2020/04/22,25-29,3,121,12/05/2020 02:15:01 PM
2020/04/23,25-29,2,123,12/05/2020 02:15:01 PM
2020/04/24,25-29,2,125,12/05/2020 02:15:01 PM
2020/04/25,25-29,0,125,12/05/2020 02:15:01 PM
2020/04/26,25-29,2,127,12/05/2020 02:15:01 PM
2020/04/27,25-29,4,131,12/05/2020 02:15:01 PM
2020/04/28,25-29,9,140,12/05/2020 02:15:01 PM
2020/04/29,25-29,6,146,12/05/2020 02:15:01 PM
2020/04/30,25-29,6,152,12/05/2020 02:15:01 PM
2020/05/01,25-29,1,153,12/05/2020 02:15:01 PM
2020/05/02,25-29,4,157,12/05/2020 02:15:01 PM
2020/05/03,25-29,0,157,12/05/2020 02:15:01 PM
2020/05/04,25-29,7,164,12/05/2020 02:15:01 PM
2020/05/05,25-29,4,168,12/05/2020 02:15:01 PM
2020/05/06,25-29,6,174,12/05/2020 02:15:01 PM
2020/05/07,25-29,1,175,12/05/2020 02:15:01 PM
2020/05/08,25-29,2,177,12/05/2020 02:15:01 PM
2020/05/09,25-29,0,177,12/05/2020 02:15:01 PM
2020/05/10,25-29,0,177,12/05/2020 02:15:01 PM
2020/05/11,25-29,2,179,12/05/2020 02:15:01 PM
2020/05/12,25-29,1,180,12/05/2020 02:15:01 PM
2020/05/13,25-29,2,182,12/05/2020 02:15:01 PM
2020/05/14,25-29,5,187,12/05/2020 02:15:01 PM
2020/05/15,25-29,2,189,12/05/2020 02:15:01 PM
2020/05/16,25-29,0,189,12/05/2020 02:15:01 PM
2020/05/17,25-29,2,191,12/05/2020 02:15:01 PM
2020/05/18,25-29,3,194,12/05/2020 02:15:01 PM
2020/05/19,25-29,2,196,12/05/2020 02:15:01 PM
2020/05/20,25-29,3,199,12/05/2020 02:15:01 PM
2020/05/21,25-29,5,204,12/05/2020 02:15:01 PM
2020/05/22,25-29,4,208,12/05/2020 02:15:01 PM
2020/05/23,25-29,3,211,12/05/2020 02:15:01 PM
2020/05/24,25-29,3,214,12/05/2020 02:15:01 PM
2020/05/25,25-29,0,214,12/05/2020 02:15:01 PM
2020/05/26,25-29,6,220,12/05/2020 02:15:01 PM
2020/05/27,25-29,2,222,12/05/2020 02:15:01 PM
2020/05/28,25-29,0,222,12/05/2020 02:15:01 PM
2020/05/29,25-29,3,225,12/05/2020 02:15:01 PM
2020/05/30,25-29,1,226,12/05/2020 02:15:01 PM
2020/05/31,25-29,2,228,12/05/2020 02:15:01 PM
2020/06/01,25-29,4,232,12/05/2020 02:15:01 PM
2020/06/02,25-29,3,235,12/05/2020 02:15:01 PM
2020/06/03,25-29,3,238,12/05/2020 02:15:01 PM
2020/06/04,25-29,6,244,12/05/2020 02:15:01 PM
2020/06/05,25-29,3,247,12/05/2020 02:15:01 PM
2020/06/06,25-29,1,248,12/05/2020 02:15:01 PM
2020/06/07,25-29,4,252,12/05/2020 02:15:01 PM
2020/06/08,25-29,6,258,12/05/2020 02:15:01 PM
2020/06/09,25-29,3,261,12/05/2020 02:15:01 PM
2020/06/10,25-29,0,261,12/05/2020 02:15:01 PM
2020/06/11,25-29,2,263,12/05/2020 02:15:01 PM
2020/06/12,25-29,1,264,12/05/2020 02:15:01 PM
2020/06/13,25-29,3,267,12/05/2020 02:15:01 PM
2020/06/14,25-29,3,270,12/05/2020 02:15:01 PM
2020/06/15,25-29,2,272,12/05/2020 02:15:01 PM
2020/06/16,25-29,6,278,12/05/2020 02:15:01 PM
2020/06/17,25-29,7,285,12/05/2020 02:15:01 PM
2020/06/18,25-29,9,294,12/05/2020 02:15:01 PM
2020/06/19,25-29,8,302,12/05/2020 02:15:01 PM
2020/06/20,25-29,6,308,12/05/2020 02:15:01 PM
2020/06/21,25-29,6,314,12/05/2020 02:15:01 PM
2020/06/22,25-29,15,329,12/05/2020 02:15:01 PM
2020/06/23,25-29,9,338,12/05/2020 02:15:01 PM
2020/06/24,25-29,8,346,12/05/2020 02:15:01 PM
2020/06/25,25-29,11,357,12/05/2020 02:15:01 PM
2020/06/26,25-29,11,368,12/05/2020 02:15:01 PM
2020/06/27,25-29,7,375,12/05/2020 02:15:01 PM
2020/06/28,25-29,7,382,12/05/2020 02:15:01 PM
2020/06/29,25-29,12,394,12/05/2020 02:15:01 PM
2020/06/30,25-29,15,409,12/05/2020 02:15:01 PM
2020/07/01,25-29,11,420,12/05/2020 02:15:01 PM
2020/07/02,25-29,15,435,12/05/2020 02:15:01 PM
2020/07/03,25-29,6,441,12/05/2020 02:15:01 PM
2020/07/04,25-29,5,446,12/05/2020 02:15:01 PM
2020/07/05,25-29,8,454,12/05/2020 02:15:01 PM
2020/07/06,25-29,14,468,12/05/2020 02:15:01 PM
2020/07/07,25-29,17,485,12/05/2020 02:15:01 PM
2020/07/08,25-29,11,496,12/05/2020 02:15:01 PM
2020/07/09,25-29,14,510,12/05/2020 02:15:01 PM
2020/07/10,25-29,15,525,12/05/2020 02:15:01 PM
2020/07/11,25-29,9,534,12/05/2020 02:15:01 PM
2020/07/12,25-29,9,543,12/05/2020 02:15:01 PM
2020/07/13,25-29,14,557,12/05/2020 02:15:01 PM
2020/07/14,25-29,18,575,12/05/2020 02:15:01 PM
2020/07/15,25-29,26,601,12/05/2020 02:15:01 PM
2020/07/16,25-29,16,617,12/05/2020 02:15:01 PM
2020/07/17,25-29,16,633,12/05/2020 02:15:01 PM
2020/07/18,25-29,9,642,12/05/2020 02:15:01 PM
2020/07/19,25-29,7,649,12/05/2020 02:15:01 PM
2020/07/20,25-29,17,666,12/05/2020 02:15:01 PM
2020/07/21,25-29,15,681,12/05/2020 02:15:01 PM
2020/07/22,25-29,15,696,12/05/2020 02:15:01 PM
2020/07/23,25-29,17,713,12/05/2020 02:15:01 PM
2020/07/24,25-29,13,726,12/05/2020 02:15:01 PM
2020/07/25,25-29,14,740,12/05/2020 02:15:01 PM
2020/07/26,25-29,8,748,12/05/2020 02:15:01 PM
2020/07/27,25-29,15,763,12/05/2020 02:15:01 PM
2020/07/28,25-29,5,768,12/05/2020 02:15:01 PM
2020/07/29,25-29,18,786,12/05/2020 02:15:01 PM
2020/07/30,25-29,9,795,12/05/2020 02:15:01 PM
2020/07/31,25-29,16,811,12/05/2020 02:15:01 PM
2020/08/01,25-29,9,820,12/05/2020 02:15:01 PM
2020/08/02,25-29,5,825,12/05/2020 02:15:01 PM
2020/08/03,25-29,16,841,12/05/2020 02:15:01 PM
2020/08/04,25-29,8,849,12/05/2020 02:15:01 PM
2020/08/05,25-29,19,868,12/05/2020 02:15:01 PM
2020/08/06,25-29,14,882,12/05/2020 02:15:01 PM
2020/08/07,25-29,5,887,12/05/2020 02:15:01 PM
2020/08/08,25-29,6,893,12/05/2020 02:15:01 PM
2020/08/09,25-29,6,899,12/05/2020 02:15:01 PM
2020/08/10,25-29,4,903,12/05/2020 02:15:01 PM
2020/08/11,25-29,14,917,12/05/2020 02:15:01 PM
2020/08/12,25-29,18,935,12/05/2020 02:15:01 PM
2020/08/13,25-29,13,948,12/05/2020 02:15:01 PM
2020/08/14,25-29,11,959,12/05/2020 02:15:01 PM
2020/08/15,25-29,6,965,12/05/2020 02:15:01 PM
2020/08/16,25-29,2,967,12/05/2020 02:15:01 PM
2020/08/17,25-29,9,976,12/05/2020 02:15:01 PM
2020/08/18,25-29,8,984,12/05/2020 02:15:01 PM
2020/08/19,25-29,8,992,12/05/2020 02:15:01 PM
2020/08/20,25-29,13,1005,12/05/2020 02:15:01 PM
2020/08/21,25-29,11,1016,12/05/2020 02:15:01 PM
2020/08/22,25-29,4,1020,12/05/2020 02:15:01 PM
2020/08/23,25-29,5,1025,12/05/2020 02:15:01 PM
2020/08/24,25-29,11,1036,12/05/2020 02:15:01 PM
2020/08/25,25-29,8,1044,12/05/2020 02:15:01 PM
2020/08/26,25-29,16,1060,12/05/2020 02:15:01 PM
2020/08/27,25-29,11,1071,12/05/2020 02:15:01 PM
2020/08/28,25-29,6,1077,12/05/2020 02:15:01 PM
2020/08/29,25-29,4,1081,12/05/2020 02:15:01 PM
2020/08/30,25-29,7,1088,12/05/2020 02:15:01 PM
2020/08/31,25-29,15,1103,12/05/2020 02:15:01 PM
2020/09/01,25-29,12,1115,12/05/2020 02:15:01 PM
2020/09/02,25-29,8,1123,12/05/2020 02:15:01 PM
2020/09/03,25-29,2,1125,12/05/2020 02:15:01 PM
2020/09/04,25-29,8,1133,12/05/2020 02:15:01 PM
2020/09/05,25-29,0,1133,12/05/2020 02:15:01 PM
2020/09/06,25-29,3,1136,12/05/2020 02:15:01 PM
2020/09/07,25-29,4,1140,12/05/2020 02:15:01 PM
2020/09/08,25-29,7,1147,12/05/2020 02:15:01 PM
2020/09/09,25-29,4,1151,12/05/2020 02:15:01 PM
2020/09/10,25-29,9,1160,12/05/2020 02:15:01 PM
2020/09/11,25-29,8,1168,12/05/2020 02:15:01 PM
2020/09/12,25-29,3,1171,12/05/2020 02:15:01 PM
2020/09/13,25-29,2,1173,12/05/2020 02:15:01 PM
2020/09/14,25-29,12,1185,12/05/2020 02:15:01 PM
2020/09/15,25-29,10,1195,12/05/2020 02:15:01 PM
2020/09/16,25-29,4,1199,12/05/2020 02:15:01 PM
2020/09/17,25-29,3,1202,12/05/2020 02:15:01 PM
2020/09/18,25-29,8,1210,12/05/2020 02:15:01 PM
2020/09/19,25-29,5,1215,12/05/2020 02:15:01 PM
2020/09/20,25-29,1,1216,12/05/2020 02:15:01 PM
2020/09/21,25-29,7,1223,12/05/2020 02:15:01 PM
2020/09/22,25-29,4,1227,12/05/2020 02:15:01 PM
2020/09/23,25-29,3,1230,12/05/2020 02:15:01 PM
2020/09/24,25-29,11,1241,12/05/2020 02:15:01 PM
2020/09/25,25-29,3,1244,12/05/2020 02:15:01 PM
2020/09/26,25-29,1,1245,12/05/2020 02:15:01 PM
2020/09/27,25-29,2,1247,12/05/2020 02:15:01 PM
2020/09/28,25-29,0,1247,12/05/2020 02:15:01 PM
2020/09/29,25-29,6,1253,12/05/2020 02:15:01 PM
2020/09/30,25-29,14,1267,12/05/2020 02:15:01 PM
2020/10/01,25-29,8,1275,12/05/2020 02:15:01 PM
2020/10/02,25-29,1,1276,12/05/2020 02:15:01 PM
2020/10/03,25-29,3,1279,12/05/2020 02:15:01 PM
2020/10/04,25-29,4,1283,12/05/2020 02:15:01 PM
2020/10/05,25-29,6,1289,12/05/2020 02:15:01 PM
2020/10/06,25-29,6,1295,12/05/2020 02:15:01 PM
2020/10/07,25-29,8,1303,12/05/2020 02:15:01 PM
2020/10/08,25-29,7,1310,12/05/2020 02:15:01 PM
2020/10/09,25-29,10,1320,12/05/2020 02:15:01 PM
2020/10/10,25-29,1,1321,12/05/2020 02:15:01 PM
2020/10/11,25-29,3,1324,12/05/2020 02:15:01 PM
2020/10/12,25-29,4,1328,12/05/2020 02:15:01 PM
2020/10/13,25-29,2,1330,12/05/2020 02:15:01 PM
2020/10/14,25-29,7,1337,12/05/2020 02:15:01 PM
2020/10/15,25-29,5,1342,12/05/2020 02:15:01 PM
2020/10/16,25-29,8,1350,12/05/2020 02:15:01 PM
2020/10/17,25-29,4,1354,12/05/2020 02:15:01 PM
2020/10/18,25-29,0,1354,12/05/2020 02:15:01 PM
2020/10/19,25-29,8,1362,12/05/2020 02:15:01 PM
2020/10/20,25-29,10,1372,12/05/2020 02:15:01 PM
2020/10/21,25-29,7,1379,12/05/2020 02:15:01 PM
2020/10/22,25-29,7,1386,12/05/2020 02:15:01 PM
2020/10/23,25-29,8,1394,12/05/2020 02:15:01 PM
2020/10/24,25-29,5,1399,12/05/2020 02:15:01 PM
2020/10/25,25-29,6,1405,12/05/2020 02:15:01 PM
2020/10/26,25-29,9,1414,12/05/2020 02:15:01 PM
2020/10/27,25-29,8,1422,12/05/2020 02:15:01 PM
2020/10/28,25-29,11,1433,12/05/2020 02:15:01 PM
2020/10/29,25-29,12,1445,12/05/2020 02:15:01 PM
2020/10/30,25-29,9,1454,12/05/2020 02:15:01 PM
2020/10/31,25-29,3,1457,12/05/2020 02:15:01 PM
2020/11/01,25-29,6,1463,12/05/2020 02:15:01 PM
2020/11/02,25-29,20,1483,12/05/2020 02:15:01 PM
2020/11/03,25-29,13,1496,12/05/2020 02:15:01 PM
2020/11/04,25-29,33,1529,12/05/2020 02:15:01 PM
2020/11/05,25-29,18,1547,12/05/2020 02:15:01 PM
2020/11/06,25-29,26,1573,12/05/2020 02:15:01 PM
2020/11/07,25-29,16,1589,12/05/2020 02:15:01 PM
2020/11/08,25-29,5,1594,12/05/2020 02:15:01 PM
2020/11/09,25-29,22,1616,12/05/2020 02:15:01 PM
2020/11/10,25-29,23,1639,12/05/2020 02:15:01 PM
2020/11/11,25-29,27,1666,12/05/2020 02:15:01 PM
2020/11/12,25-29,27,1693,12/05/2020 02:15:01 PM
2020/11/13,25-29,20,1713,12/05/2020 02:15:01 PM
2020/11/14,25-29,16,1729,12/05/2020 02:15:01 PM
2020/11/15,25-29,6,1735,12/05/2020 02:15:01 PM
2020/11/16,25-29,26,1761,12/05/2020 02:15:01 PM
2020/11/17,25-29,30,1791,12/05/2020 02:15:01 PM
2020/11/18,25-29,23,1814,12/05/2020 02:15:01 PM
2020/11/19,25-29,27,1841,12/05/2020 02:15:01 PM
2020/11/20,25-29,29,1870,12/05/2020 02:15:01 PM
2020/11/21,25-29,15,1885,12/05/2020 02:15:01 PM
2020/11/22,25-29,15,1900,12/05/2020 02:15:01 PM
2020/11/23,25-29,23,1923,12/05/2020 02:15:01 PM
2020/11/24,25-29,34,1957,12/05/2020 02:15:01 PM
2020/11/25,25-29,27,1984,12/05/2020 02:15:01 PM
2020/11/26,25-29,7,1991,12/05/2020 02:15:01 PM
2020/11/27,25-29,13,2004,12/05/2020 02:15:01 PM
2020/11/28,25-29,10,2014,12/05/2020 02:15:01 PM
2020/11/29,25-29,14,2028,12/05/2020 02:15:01 PM
2020/11/30,25-29,44,2072,12/05/2020 02:15:01 PM
2020/12/01,25-29,30,2102,12/05/2020 02:15:01 PM
2020/12/02,25-29,31,2133,12/05/2020 02:15:01 PM
2020/12/03,25-29,10,2143,12/05/2020 02:15:01 PM
2020/12/04,25-29,0,2143,12/05/2020 02:15:01 PM
2020/03/11,30-39,3,7,12/05/2020 02:15:01 PM
2020/03/12,30-39,1,8,12/05/2020 02:15:01 PM
2020/03/13,30-39,3,11,12/05/2020 02:15:01 PM
2020/03/14,30-39,3,14,12/05/2020 02:15:01 PM
2020/03/15,30-39,4,18,12/05/2020 02:15:01 PM
2020/03/16,30-39,16,34,12/05/2020 02:15:01 PM
2020/03/17,30-39,14,48,12/05/2020 02:15:01 PM
2020/03/18,30-39,4,52,12/05/2020 02:15:01 PM
2020/03/19,30-39,4,56,12/05/2020 02:15:01 PM
2020/03/20,30-39,8,64,12/05/2020 02:15:01 PM
2020/03/21,30-39,4,68,12/05/2020 02:15:01 PM
2020/03/22,30-39,2,70,12/05/2020 02:15:01 PM
2020/03/23,30-39,6,76,12/05/2020 02:15:01 PM
2020/03/24,30-39,12,88,12/05/2020 02:15:01 PM
2020/03/25,30-39,10,98,12/05/2020 02:15:01 PM
2020/03/26,30-39,7,105,12/05/2020 02:15:01 PM
2020/03/27,30-39,7,112,12/05/2020 02:15:01 PM
2020/03/28,30-39,3,115,12/05/2020 02:15:01 PM
2020/03/29,30-39,2,117,12/05/2020 02:15:01 PM
2020/03/30,30-39,7,124,12/05/2020 02:15:01 PM
2020/03/31,30-39,14,138,12/05/2020 02:15:01 PM
2020/04/01,30-39,6,144,12/05/2020 02:15:01 PM
2020/04/02,30-39,11,155,12/05/2020 02:15:01 PM
2020/04/03,30-39,7,162,12/05/2020 02:15:01 PM
2020/04/04,30-39,5,167,12/05/2020 02:15:01 PM
2020/04/05,30-39,11,178,12/05/2020 02:15:01 PM
2020/04/06,30-39,7,185,12/05/2020 02:15:01 PM
2020/04/07,30-39,10,195,12/05/2020 02:15:01 PM
2020/04/08,30-39,14,209,12/05/2020 02:15:01 PM
2020/04/09,30-39,12,221,12/05/2020 02:15:01 PM
2020/04/10,30-39,6,227,12/05/2020 02:15:01 PM
2020/04/11,30-39,8,235,12/05/2020 02:15:01 PM
2020/04/12,30-39,4,239,12/05/2020 02:15:01 PM
2020/04/13,30-39,5,244,12/05/2020 02:15:01 PM
2020/04/14,30-39,7,251,12/05/2020 02:15:01 PM
2020/04/15,30-39,11,262,12/05/2020 02:15:01 PM
2020/04/16,30-39,9,271,12/05/2020 02:15:01 PM
2020/04/17,30-39,12,283,12/05/2020 02:15:01 PM
2020/04/18,30-39,3,286,12/05/2020 02:15:01 PM
2020/04/19,30-39,3,289,12/05/2020 02:15:01 PM
2020/04/20,30-39,7,296,12/05/2020 02:15:01 PM
2020/04/21,30-39,6,302,12/05/2020 02:15:01 PM
2020/04/22,30-39,5,307,12/05/2020 02:15:01 PM
2020/04/23,30-39,11,318,12/05/2020 02:15:01 PM
2020/04/24,30-39,7,325,12/05/2020 02:15:01 PM
2020/04/25,30-39,8,333,12/05/2020 02:15:01 PM
2020/04/26,30-39,12,345,12/05/2020 02:15:01 PM
2020/04/27,30-39,9,354,12/05/2020 02:15:01 PM
2020/04/28,30-39,16,370,12/05/2020 02:15:01 PM
2020/04/29,30-39,7,377,12/05/2020 02:15:01 PM
2020/04/30,30-39,9,386,12/05/2020 02:15:01 PM
2020/05/01,30-39,9,395,12/05/2020 02:15:01 PM
2020/05/02,30-39,16,411,12/05/2020 02:15:01 PM
2020/05/03,30-39,5,416,12/05/2020 02:15:01 PM
2020/05/04,30-39,7,423,12/05/2020 02:15:01 PM
2020/05/05,30-39,11,434,12/05/2020 02:15:01 PM
2020/05/06,30-39,9,443,12/05/2020 02:15:01 PM
2020/05/07,30-39,10,453,12/05/2020 02:15:01 PM
2020/05/08,30-39,5,458,12/05/2020 02:15:01 PM
2020/05/09,30-39,2,460,12/05/2020 02:15:01 PM
2020/05/10,30-39,3,463,12/05/2020 02:15:01 PM
2020/05/11,30-39,9,472,12/05/2020 02:15:01 PM
2020/05/12,30-39,11,483,12/05/2020 02:15:01 PM
2020/05/13,30-39,10,493,12/05/2020 02:15:01 PM
2020/05/14,30-39,8,501,12/05/2020 02:15:01 PM
2020/05/15,30-39,13,514,12/05/2020 02:15:01 PM
2020/05/16,30-39,4,518,12/05/2020 02:15:01 PM
2020/05/17,30-39,4,522,12/05/2020 02:15:01 PM
2020/05/18,30-39,13,535,12/05/2020 02:15:01 PM
2020/05/19,30-39,2,537,12/05/2020 02:15:01 PM
2020/05/20,30-39,10,547,12/05/2020 02:15:01 PM
2020/05/21,30-39,2,549,12/05/2020 02:15:01 PM
2020/05/22,30-39,8,557,12/05/2020 02:15:01 PM
2020/05/23,30-39,2,559,12/05/2020 02:15:01 PM
2020/05/24,30-39,2,561,12/05/2020 02:15:01 PM
2020/05/25,30-39,1,562,12/05/2020 02:15:01 PM
2020/05/26,30-39,15,577,12/05/2020 02:15:01 PM
2020/05/27,30-39,10,587,12/05/2020 02:15:01 PM
2020/05/28,30-39,7,594,12/05/2020 02:15:01 PM
2020/05/29,30-39,11,605,12/05/2020 02:15:01 PM
2020/05/30,30-39,9,614,12/05/2020 02:15:01 PM
2020/05/31,30-39,9,623,12/05/2020 02:15:01 PM
2020/06/01,30-39,5,628,12/05/2020 02:15:01 PM
2020/06/02,30-39,8,636,12/05/2020 02:15:01 PM
2020/06/03,30-39,10,646,12/05/2020 02:15:01 PM
2020/06/04,30-39,7,653,12/05/2020 02:15:01 PM
2020/06/05,30-39,5,658,12/05/2020 02:15:01 PM
2020/06/06,30-39,2,660,12/05/2020 02:15:01 PM
2020/06/07,30-39,4,664,12/05/2020 02:15:01 PM
2020/06/08,30-39,4,668,12/05/2020 02:15:01 PM
2020/06/09,30-39,7,675,12/05/2020 02:15:01 PM
2020/06/10,30-39,3,678,12/05/2020 02:15:01 PM
2020/06/11,30-39,8,686,12/05/2020 02:15:01 PM
2020/06/12,30-39,8,694,12/05/2020 02:15:01 PM
2020/06/13,30-39,6,700,12/05/2020 02:15:01 PM
2020/06/14,30-39,5,705,12/05/2020 02:15:01 PM
2020/06/15,30-39,7,712,12/05/2020 02:15:01 PM
2020/06/16,30-39,5,717,12/05/2020 02:15:01 PM
2020/06/17,30-39,16,733,12/05/2020 02:15:01 PM
2020/06/18,30-39,9,742,12/05/2020 02:15:01 PM
2020/06/19,30-39,7,749,12/05/2020 02:15:01 PM
2020/06/20,30-39,13,762,12/05/2020 02:15:01 PM
2020/06/21,30-39,6,768,12/05/2020 02:15:01 PM
2020/06/22,30-39,25,793,12/05/2020 02:15:01 PM
2020/06/23,30-39,17,810,12/05/2020 02:15:01 PM
2020/06/24,30-39,18,828,12/05/2020 02:15:01 PM
2020/06/25,30-39,16,844,12/05/2020 02:15:01 PM
2020/06/26,30-39,21,865,12/05/2020 02:15:01 PM
2020/06/27,30-39,13,878,12/05/2020 02:15:01 PM
2020/06/28,30-39,6,884,12/05/2020 02:15:01 PM
2020/06/29,30-39,23,907,12/05/2020 02:15:01 PM
2020/06/30,30-39,29,936,12/05/2020 02:15:01 PM
2020/07/01,30-39,23,959,12/05/2020 02:15:01 PM
2020/07/02,30-39,28,987,12/05/2020 02:15:01 PM
2020/07/03,30-39,20,1007,12/05/2020 02:15:01 PM
2020/07/04,30-39,10,1017,12/05/2020 02:15:01 PM
2020/07/05,30-39,13,1030,12/05/2020 02:15:01 PM
2020/07/06,30-39,18,1048,12/05/2020 02:15:01 PM
2020/07/07,30-39,28,1076,12/05/2020 02:15:01 PM
2020/07/08,30-39,36,1112,12/05/2020 02:15:01 PM
2020/07/09,30-39,28,1140,12/05/2020 02:15:01 PM
2020/07/10,30-39,32,1172,12/05/2020 02:15:01 PM
2020/07/11,30-39,20,1192,12/05/2020 02:15:01 PM
2020/07/12,30-39,17,1209,12/05/2020 02:15:01 PM
2020/07/13,30-39,42,1251,12/05/2020 02:15:01 PM
2020/07/14,30-39,49,1300,12/05/2020 02:15:01 PM
2020/07/15,30-39,38,1338,12/05/2020 02:15:01 PM
2020/07/16,30-39,30,1368,12/05/2020 02:15:01 PM
2020/07/17,30-39,44,1412,12/05/2020 02:15:01 PM
2020/07/18,30-39,23,1435,12/05/2020 02:15:01 PM
2020/07/19,30-39,19,1454,12/05/2020 02:15:01 PM
2020/07/20,30-39,35,1489,12/05/2020 02:15:01 PM
2020/07/21,30-39,33,1522,12/05/2020 02:15:01 PM
2020/07/22,30-39,29,1551,12/05/2020 02:15:01 PM
2020/07/23,30-39,38,1589,12/05/2020 02:15:01 PM
2020/07/24,30-39,24,1613,12/05/2020 02:15:01 PM
2020/07/25,30-39,15,1628,12/05/2020 02:15:01 PM
2020/07/26,30-39,19,1647,12/05/2020 02:15:01 PM
2020/07/27,30-39,25,1672,12/05/2020 02:15:01 PM
2020/07/28,30-39,24,1696,12/05/2020 02:15:01 PM
2020/07/29,30-39,29,1725,12/05/2020 02:15:01 PM
2020/07/30,30-39,29,1754,12/05/2020 02:15:01 PM
2020/07/31,30-39,22,1776,12/05/2020 02:15:01 PM
2020/08/01,30-39,13,1789,12/05/2020 02:15:01 PM
2020/08/02,30-39,8,1797,12/05/2020 02:15:01 PM
2020/08/03,30-39,25,1822,12/05/2020 02:15:01 PM
2020/08/04,30-39,16,1838,12/05/2020 02:15:01 PM
2020/08/05,30-39,28,1866,12/05/2020 02:15:01 PM
2020/08/06,30-39,19,1885,12/05/2020 02:15:01 PM
2020/08/07,30-39,23,1908,12/05/2020 02:15:01 PM
2020/08/08,30-39,18,1926,12/05/2020 02:15:01 PM
2020/08/09,30-39,18,1944,12/05/2020 02:15:01 PM
2020/08/10,30-39,24,1968,12/05/2020 02:15:01 PM
2020/08/11,30-39,18,1986,12/05/2020 02:15:01 PM
2020/08/12,30-39,31,2017,12/05/2020 02:15:01 PM
2020/08/13,30-39,23,2040,12/05/2020 02:15:01 PM
2020/08/14,30-39,27,2067,12/05/2020 02:15:01 PM
2020/08/15,30-39,18,2085,12/05/2020 02:15:01 PM
2020/08/16,30-39,7,2092,12/05/2020 02:15:01 PM
2020/08/17,30-39,15,2107,12/05/2020 02:15:01 PM
2020/08/18,30-39,27,2134,12/05/2020 02:15:01 PM
2020/08/19,30-39,19,2153,12/05/2020 02:15:01 PM
2020/08/20,30-39,16,2169,12/05/2020 02:15:01 PM
2020/08/21,30-39,20,2189,12/05/2020 02:15:01 PM
2020/08/22,30-39,10,2199,12/05/2020 02:15:01 PM
2020/08/23,30-39,10,2209,12/05/2020 02:15:01 PM
2020/08/24,30-39,24,2233,12/05/2020 02:15:01 PM
2020/08/25,30-39,15,2248,12/05/2020 02:15:01 PM
2020/08/26,30-39,23,2271,12/05/2020 02:15:01 PM
2020/08/27,30-39,25,2296,12/05/2020 02:15:01 PM
2020/08/28,30-39,21,2317,12/05/2020 02:15:01 PM
2020/08/29,30-39,9,2326,12/05/2020 02:15:01 PM
2020/08/30,30-39,12,2338,12/05/2020 02:15:01 PM
2020/08/31,30-39,11,2349,12/05/2020 02:15:01 PM
2020/09/01,30-39,19,2368,12/05/2020 02:15:01 PM
2020/09/02,30-39,14,2382,12/05/2020 02:15:01 PM
2020/09/03,30-39,23,2405,12/05/2020 02:15:01 PM
