Specimen Collection Date,Age Group,New Confirmed Cases,Cumulative Confirmed Cases,Last Updated at
2020/07/11,18-30,19,1173,11/23/2020 02:15:02 PM
2020/07/12,18-30,15,1188,11/23/2020 02:15:02 PM
2020/07/13,18-30,36,1224,11/23/2020 02:15:02 PM
2020/07/14,18-30,42,1266,11/23/2020 02:15:02 PM
2020/07/15,18-30,44,1310,11/23/2020 02:15:02 PM
2020/07/16,18-30,39,1349,11/23/2020 02:15:02 PM
2020/07/17,18-30,40,1389,11/23/2020 02:15:02 PM
2020/07/18,18-30,20,1409,11/23/2020 02:15:02 PM
2020/07/19,18-30,16,1425,11/23/2020 02:15:02 PM
2020/07/20,18-30,38,1463,11/23/2020 02:15:02 PM
2020/07/21,18-30,27,1490,11/23/2020 02:15:02 PM
2020/07/22,18-30,37,1527,11/23/2020 02:15:02 PM
2020/07/23,18-30,33,1560,11/23/2020 02:15:02 PM
2020/07/24,18-30,28,1588,11/23/2020 02:15:02 PM
2020/07/25,18-30,25,1613,11/23/2020 02:15:02 PM
2020/07/26,18-30,17,1630,11/23/2020 02:15:02 PM
2020/07/27,18-30,33,1663,11/23/2020 02:15:02 PM
2020/07/28,18-30,20,1683,11/23/2020 02:15:02 PM
2020/07/29,18-30,36,1719,11/23/2020 02:15:02 PM
2020/07/30,18-30,22,1741,11/23/2020 02:15:02 PM
2020/07/31,18-30,31,1772,11/23/2020 02:15:02 PM
2020/08/01,18-30,17,1789,11/23/2020 02:15:02 PM
2020/08/02,18-30,13,1802,11/23/2020 02:15:02 PM
2020/08/03,18-30,32,1834,11/23/2020 02:15:02 PM
2020/08/04,18-30,18,1852,11/23/2020 02:15:02 PM
2020/08/05,18-30,37,1889,11/23/2020 02:15:02 PM
2020/08/06,18-30,31,1920,11/23/2020 02:15:02 PM
2020/08/07,18-30,26,1946,11/23/2020 02:15:02 PM
2020/08/08,18-30,13,1959,11/23/2020 02:15:02 PM
2020/08/09,18-30,15,1974,11/23/2020 02:15:02 PM
2020/08/10,18-30,22,1996,11/23/2020 02:15:02 PM
2020/08/11,18-30,31,2027,11/23/2020 02:15:02 PM
2020/08/12,18-30,39,2066,11/23/2020 02:15:02 PM
2020/08/13,18-30,21,2087,11/23/2020 02:15:02 PM
2020/08/14,18-30,21,2108,11/23/2020 02:15:02 PM
2020/08/15,18-30,14,2122,11/23/2020 02:15:02 PM
2020/08/16,18-30,9,2131,11/23/2020 02:15:02 PM
2020/08/17,18-30,24,2155,11/23/2020 02:15:02 PM
2020/08/18,18-30,17,2172,11/23/2020 02:15:02 PM
2020/08/19,18-30,19,2191,11/23/2020 02:15:02 PM
2020/08/20,18-30,25,2216,11/23/2020 02:15:02 PM
2020/08/21,18-30,17,2233,11/23/2020 02:15:02 PM
2020/08/22,18-30,10,2243,11/23/2020 02:15:02 PM
2020/08/23,18-30,7,2250,11/23/2020 02:15:02 PM
2020/08/24,18-30,23,2273,11/23/2020 02:15:02 PM
2020/08/25,18-30,18,2291,11/23/2020 02:15:02 PM
2020/08/26,18-30,25,2316,11/23/2020 02:15:02 PM
2020/08/27,18-30,24,2340,11/23/2020 02:15:02 PM
2020/08/28,18-30,15,2355,11/23/2020 02:15:02 PM
2020/08/29,18-30,13,2368,11/23/2020 02:15:02 PM
2020/08/30,18-30,14,2382,11/23/2020 02:15:02 PM
2020/08/31,18-30,27,2409,11/23/2020 02:15:02 PM
2020/09/01,18-30,25,2434,11/23/2020 02:15:02 PM
2020/09/02,18-30,23,2457,11/23/2020 02:15:02 PM
2020/09/03,18-30,23,2480,11/23/2020 02:15:02 PM
2020/09/04,18-30,19,2499,11/23/2020 02:15:02 PM
2020/09/05,18-30,6,2505,11/23/2020 02:15:02 PM
2020/09/06,18-30,7,2512,11/23/2020 02:15:02 PM
2020/09/07,18-30,8,2520,11/23/2020 02:15:02 PM
2020/09/08,18-30,19,2539,11/23/2020 02:15:02 PM
2020/09/09,18-30,15,2554,11/23/2020 02:15:02 PM
2020/09/10,18-30,17,2571,11/23/2020 02:15:02 PM
2020/09/11,18-30,15,2586,11/23/2020 02:15:02 PM
2020/09/12,18-30,11,2597,11/23/2020 02:15:02 PM
2020/09/13,18-30,7,2604,11/23/2020 02:15:02 PM
2020/09/14,18-30,23,2627,11/23/2020 02:15:02 PM
2020/09/15,18-30,17,2644,11/23/2020 02:15:02 PM
2020/09/16,18-30,10,2654,11/23/2020 02:15:02 PM
2020/09/17,18-30,13,2667,11/23/2020 02:15:02 PM
2020/09/18,18-30,21,2688,11/23/2020 02:15:02 PM
2020/09/19,18-30,8,2696,11/23/2020 02:15:02 PM
2020/09/20,18-30,3,2699,11/23/2020 02:15:02 PM
2020/09/21,18-30,13,2712,11/23/2020 02:15:02 PM
2020/09/22,18-30,12,2724,11/23/2020 02:15:02 PM
2020/09/23,18-30,13,2737,11/23/2020 02:15:02 PM
2020/09/24,18-30,24,2761,11/23/2020 02:15:02 PM
2020/09/25,18-30,13,2774,11/23/2020 02:15:02 PM
2020/09/26,18-30,2,2776,11/23/2020 02:15:02 PM
2020/09/27,18-30,5,2781,11/23/2020 02:15:02 PM
2020/09/28,18-30,12,2793,11/23/2020 02:15:02 PM
2020/09/29,18-30,12,2805,11/23/2020 02:15:02 PM
2020/09/30,18-30,20,2825,11/23/2020 02:15:02 PM
2020/10/01,18-30,13,2838,11/23/2020 02:15:02 PM
2020/10/02,18-30,2,2840,11/23/2020 02:15:02 PM
2020/10/03,18-30,7,2847,11/23/2020 02:15:02 PM
2020/10/04,18-30,5,2852,11/23/2020 02:15:02 PM
2020/10/05,18-30,6,2858,11/23/2020 02:15:02 PM
2020/10/06,18-30,13,2871,11/23/2020 02:15:02 PM
2020/10/07,18-30,10,2881,11/23/2020 02:15:02 PM
2020/10/08,18-30,15,2896,11/23/2020 02:15:02 PM
2020/10/09,18-30,16,2912,11/23/2020 02:15:02 PM
2020/10/10,18-30,10,2922,11/23/2020 02:15:02 PM
2020/10/11,18-30,4,2926,11/23/2020 02:15:02 PM
2020/10/12,18-30,9,2935,11/23/2020 02:15:02 PM
2020/10/13,18-30,4,2939,11/23/2020 02:15:02 PM
2020/10/14,18-30,12,2951,11/23/2020 02:15:02 PM
2020/10/15,18-30,9,2960,11/23/2020 02:15:02 PM
2020/10/16,18-30,13,2973,11/23/2020 02:15:02 PM
2020/10/17,18-30,9,2982,11/23/2020 02:15:02 PM
2020/10/18,18-30,2,2984,11/23/2020 02:15:02 PM
2020/10/19,18-30,9,2993,11/23/2020 02:15:02 PM
2020/10/20,18-30,15,3008,11/23/2020 02:15:02 PM
2020/10/21,18-30,12,3020,11/23/2020 02:15:02 PM
2020/10/22,18-30,15,3035,11/23/2020 02:15:02 PM
2020/10/23,18-30,17,3052,11/23/2020 02:15:02 PM
2020/10/24,18-30,8,3060,11/23/2020 02:15:02 PM
2020/10/25,18-30,14,3074,11/23/2020 02:15:02 PM
2020/10/26,18-30,20,3094,11/23/2020 02:15:02 PM
2020/10/27,18-30,21,3115,11/23/2020 02:15:02 PM
2020/10/28,18-30,20,3135,11/23/2020 02:15:02 PM
2020/10/29,18-30,18,3153,11/23/2020 02:15:02 PM
2020/10/30,18-30,13,3166,11/23/2020 02:15:02 PM
2020/10/31,18-30,10,3176,11/23/2020 02:15:02 PM
2020/11/01,18-30,13,3189,11/23/2020 02:15:02 PM
2020/11/02,18-30,33,3222,11/23/2020 02:15:02 PM
2020/11/03,18-30,26,3248,11/23/2020 02:15:02 PM
2020/11/04,18-30,53,3301,11/23/2020 02:15:02 PM
2020/11/05,18-30,32,3333,11/23/2020 02:15:02 PM
2020/11/06,18-30,39,3372,11/23/2020 02:15:02 PM
2020/11/07,18-30,30,3402,11/23/2020 02:15:02 PM
2020/11/08,18-30,11,3413,11/23/2020 02:15:02 PM
2020/11/09,18-30,42,3455,11/23/2020 02:15:02 PM
2020/11/10,18-30,43,3498,11/23/2020 02:15:02 PM
2020/11/11,18-30,40,3538,11/23/2020 02:15:02 PM
2020/11/12,18-30,49,3587,11/23/2020 02:15:02 PM
2020/11/13,18-30,36,3623,11/23/2020 02:15:02 PM
2020/11/14,18-30,28,3651,11/23/2020 02:15:02 PM
2020/11/15,18-30,7,3658,11/23/2020 02:15:02 PM
2020/11/16,18-30,44,3702,11/23/2020 02:15:02 PM
2020/11/17,18-30,39,3741,11/23/2020 02:15:02 PM
2020/11/18,18-30,52,3793,11/23/2020 02:15:02 PM
2020/11/19,18-30,36,3829,11/23/2020 02:15:02 PM
2020/11/20,18-30,17,3846,11/23/2020 02:15:02 PM
2020/11/21,18-30,8,3854,11/23/2020 02:15:02 PM
2020/11/22,18-30,0,3854,11/23/2020 02:15:02 PM
2020/03/18,81+,1,5,11/23/2020 02:15:02 PM
2020/03/19,81+,1,6,11/23/2020 02:15:02 PM
2020/03/20,81+,0,6,11/23/2020 02:15:02 PM
2020/03/21,81+,1,7,11/23/2020 02:15:02 PM
2020/03/22,81+,2,9,11/23/2020 02:15:02 PM
2020/03/23,81+,1,10,11/23/2020 02:15:02 PM
2020/03/24,81+,1,11,11/23/2020 02:15:02 PM
2020/03/25,81+,1,12,11/23/2020 02:15:02 PM
2020/03/26,81+,4,16,11/23/2020 02:15:02 PM
2020/03/27,81+,1,17,11/23/2020 02:15:02 PM
2020/03/28,81+,1,18,11/23/2020 02:15:02 PM
2020/03/29,81+,2,20,11/23/2020 02:15:02 PM
2020/03/30,81+,1,21,11/23/2020 02:15:02 PM
2020/03/31,81+,2,23,11/23/2020 02:15:02 PM
2020/04/01,81+,2,25,11/23/2020 02:15:02 PM
2020/04/02,81+,2,27,11/23/2020 02:15:02 PM
2020/04/03,81+,0,27,11/23/2020 02:15:02 PM
2020/04/04,81+,1,28,11/23/2020 02:15:02 PM
2020/04/05,81+,2,30,11/23/2020 02:15:02 PM
2020/04/06,81+,3,33,11/23/2020 02:15:02 PM
2020/04/07,81+,3,36,11/23/2020 02:15:02 PM
2020/04/08,81+,1,37,11/23/2020 02:15:02 PM
2020/04/09,81+,1,38,11/23/2020 02:15:02 PM
2020/04/10,81+,0,38,11/23/2020 02:15:02 PM
2020/04/11,81+,2,40,11/23/2020 02:15:02 PM
2020/04/12,81+,2,42,11/23/2020 02:15:02 PM
2020/04/13,81+,2,44,11/23/2020 02:15:02 PM
2020/04/14,81+,5,49,11/23/2020 02:15:02 PM
2020/04/15,81+,14,63,11/23/2020 02:15:02 PM
2020/04/16,81+,2,65,11/23/2020 02:15:02 PM
2020/04/17,81+,3,68,11/23/2020 02:15:02 PM
2020/04/18,81+,1,69,11/23/2020 02:15:02 PM
2020/04/19,81+,3,72,11/23/2020 02:15:02 PM
2020/04/20,81+,2,74,11/23/2020 02:15:02 PM
2020/04/21,81+,3,77,11/23/2020 02:15:02 PM
2020/04/22,81+,1,78,11/23/2020 02:15:02 PM
2020/04/23,81+,5,83,11/23/2020 02:15:02 PM
2020/04/24,81+,2,85,11/23/2020 02:15:02 PM
2020/04/25,81+,8,93,11/23/2020 02:15:02 PM
2020/04/26,81+,1,94,11/23/2020 02:15:02 PM
2020/04/27,81+,2,96,11/23/2020 02:15:02 PM
2020/04/28,81+,1,97,11/23/2020 02:15:02 PM
2020/04/29,81+,1,98,11/23/2020 02:15:02 PM
2020/04/30,81+,0,98,11/23/2020 02:15:02 PM
2020/05/01,81+,2,100,11/23/2020 02:15:02 PM
2020/05/02,81+,1,101,11/23/2020 02:15:02 PM
2020/05/03,81+,0,101,11/23/2020 02:15:02 PM
2020/05/04,81+,1,102,11/23/2020 02:15:02 PM
2020/05/05,81+,0,102,11/23/2020 02:15:02 PM
2020/05/06,81+,1,103,11/23/2020 02:15:02 PM
2020/05/07,81+,0,103,11/23/2020 02:15:02 PM
2020/05/08,81+,0,103,11/23/2020 02:15:02 PM
2020/05/09,81+,1,104,11/23/2020 02:15:02 PM
2020/05/10,81+,0,104,11/23/2020 02:15:02 PM
2020/05/11,81+,0,104,11/23/2020 02:15:02 PM
2020/05/12,81+,8,112,11/23/2020 02:15:02 PM
2020/05/13,81+,0,112,11/23/2020 02:15:02 PM
2020/05/14,81+,0,112,11/23/2020 02:15:02 PM
2020/05/15,81+,0,112,11/23/2020 02:15:02 PM
2020/05/16,81+,1,113,11/23/2020 02:15:02 PM
2020/05/17,81+,0,113,11/23/2020 02:15:02 PM
2020/05/18,81+,1,114,11/23/2020 02:15:02 PM
2020/05/19,81+,0,114,11/23/2020 02:15:02 PM
2020/05/20,81+,1,115,11/23/2020 02:15:02 PM
2020/05/21,81+,1,116,11/23/2020 02:15:02 PM
2020/05/22,81+,1,117,11/23/2020 02:15:02 PM
2020/05/23,81+,0,117,11/23/2020 02:15:02 PM
2020/05/24,81+,0,117,11/23/2020 02:15:02 PM
2020/05/25,81+,0,117,11/23/2020 02:15:02 PM
2020/05/26,81+,0,117,11/23/2020 02:15:02 PM
2020/05/27,81+,1,118,11/23/2020 02:15:02 PM
2020/05/28,81+,2,120,11/23/2020 02:15:02 PM
2020/05/29,81+,0,120,11/23/2020 02:15:02 PM
2020/05/30,81+,0,120,11/23/2020 02:15:02 PM
2020/05/31,81+,0,120,11/23/2020 02:15:02 PM
2020/06/01,81+,1,121,11/23/2020 02:15:02 PM
2020/06/02,81+,1,122,11/23/2020 02:15:02 PM
2020/06/03,81+,0,122,11/23/2020 02:15:02 PM
2020/06/04,81+,1,123,11/23/2020 02:15:02 PM
2020/06/05,81+,4,127,11/23/2020 02:15:02 PM
2020/06/06,81+,0,127,11/23/2020 02:15:02 PM
2020/06/07,81+,0,127,11/23/2020 02:15:02 PM
2020/06/08,81+,2,129,11/23/2020 02:15:02 PM
2020/06/09,81+,0,129,11/23/2020 02:15:02 PM
2020/06/10,81+,1,130,11/23/2020 02:15:02 PM
2020/06/11,81+,0,130,11/23/2020 02:15:02 PM
2020/06/12,81+,0,130,11/23/2020 02:15:02 PM
2020/06/13,81+,0,130,11/23/2020 02:15:02 PM
2020/06/14,81+,0,130,11/23/2020 02:15:02 PM
2020/06/15,81+,0,130,11/23/2020 02:15:02 PM
2020/06/16,81+,0,130,11/23/2020 02:15:02 PM
2020/06/17,81+,0,130,11/23/2020 02:15:02 PM
2020/06/18,81+,0,130,11/23/2020 02:15:02 PM
2020/06/19,81+,2,132,11/23/2020 02:15:02 PM
2020/06/20,81+,0,132,11/23/2020 02:15:02 PM
2020/06/21,81+,0,132,11/23/2020 02:15:02 PM
2020/06/22,81+,0,132,11/23/2020 02:15:02 PM
2020/06/23,81+,0,132,11/23/2020 02:15:02 PM
2020/06/24,81+,0,132,11/23/2020 02:15:02 PM
2020/06/25,81+,2,134,11/23/2020 02:15:02 PM
2020/06/26,81+,2,136,11/23/2020 02:15:02 PM
2020/06/27,81+,0,136,11/23/2020 02:15:02 PM
2020/06/28,81+,2,138,11/23/2020 02:15:02 PM
2020/06/29,81+,1,139,11/23/2020 02:15:02 PM
2020/06/30,81+,1,140,11/23/2020 02:15:02 PM
2020/07/01,81+,1,141,11/23/2020 02:15:02 PM
2020/07/02,81+,2,143,11/23/2020 02:15:02 PM
2020/07/03,81+,0,143,11/23/2020 02:15:02 PM
2020/07/04,81+,0,143,11/23/2020 02:15:02 PM
2020/07/05,81+,3,146,11/23/2020 02:15:02 PM
2020/07/06,81+,2,148,11/23/2020 02:15:02 PM
2020/07/07,81+,1,149,11/23/2020 02:15:02 PM
2020/07/08,81+,2,151,11/23/2020 02:15:02 PM
2020/07/09,81+,1,152,11/23/2020 02:15:02 PM
2020/07/10,81+,1,153,11/23/2020 02:15:02 PM
2020/07/11,81+,1,154,11/23/2020 02:15:02 PM
2020/07/12,81+,1,155,11/23/2020 02:15:02 PM
2020/07/13,81+,2,157,11/23/2020 02:15:02 PM
2020/07/14,81+,3,160,11/23/2020 02:15:02 PM
2020/07/15,81+,1,161,11/23/2020 02:15:02 PM
2020/07/16,81+,0,161,11/23/2020 02:15:02 PM
2020/07/17,81+,2,163,11/23/2020 02:15:02 PM
2020/07/18,81+,0,163,11/23/2020 02:15:02 PM
2020/07/19,81+,0,163,11/23/2020 02:15:02 PM
2020/07/20,81+,1,164,11/23/2020 02:15:02 PM
2020/07/21,81+,2,166,11/23/2020 02:15:02 PM
2020/07/22,81+,0,166,11/23/2020 02:15:02 PM
2020/07/23,81+,2,168,11/23/2020 02:15:02 PM
2020/07/24,81+,1,169,11/23/2020 02:15:02 PM
2020/07/25,81+,1,170,11/23/2020 02:15:02 PM
2020/07/26,81+,1,171,11/23/2020 02:15:02 PM
2020/07/27,81+,0,171,11/23/2020 02:15:02 PM
2020/07/28,81+,1,172,11/23/2020 02:15:02 PM
2020/07/29,81+,6,178,11/23/2020 02:15:02 PM
2020/07/30,81+,2,180,11/23/2020 02:15:02 PM
2020/07/31,81+,3,183,11/23/2020 02:15:02 PM
2020/08/01,81+,7,190,11/23/2020 02:15:02 PM
2020/08/02,81+,1,191,11/23/2020 02:15:02 PM
2020/08/03,81+,2,193,11/23/2020 02:15:02 PM
2020/08/04,81+,3,196,11/23/2020 02:15:02 PM
2020/08/05,81+,2,198,11/23/2020 02:15:02 PM
2020/08/06,81+,4,202,11/23/2020 02:15:02 PM
2020/08/07,81+,0,202,11/23/2020 02:15:02 PM
2020/08/08,81+,0,202,11/23/2020 02:15:02 PM
2020/08/09,81+,0,202,11/23/2020 02:15:02 PM
2020/08/10,81+,4,206,11/23/2020 02:15:02 PM
2020/08/11,81+,2,208,11/23/2020 02:15:02 PM
2020/08/12,81+,1,209,11/23/2020 02:15:02 PM
2020/08/13,81+,1,210,11/23/2020 02:15:02 PM
2020/08/14,81+,4,214,11/23/2020 02:15:02 PM
2020/08/15,81+,1,215,11/23/2020 02:15:02 PM
2020/08/16,81+,0,215,11/23/2020 02:15:02 PM
2020/08/17,81+,3,218,11/23/2020 02:15:02 PM
2020/08/18,81+,1,219,11/23/2020 02:15:02 PM
2020/08/19,81+,1,220,11/23/2020 02:15:02 PM
2020/08/20,81+,1,221,11/23/2020 02:15:02 PM
2020/08/21,81+,1,222,11/23/2020 02:15:02 PM
2020/08/22,81+,0,222,11/23/2020 02:15:02 PM
2020/08/23,81+,2,224,11/23/2020 02:15:02 PM
2020/08/24,81+,3,227,11/23/2020 02:15:02 PM
2020/08/25,81+,2,229,11/23/2020 02:15:02 PM
2020/08/26,81+,2,231,11/23/2020 02:15:02 PM
2020/08/27,81+,3,234,11/23/2020 02:15:02 PM
2020/08/28,81+,2,236,11/23/2020 02:15:02 PM
2020/08/29,81+,0,236,11/23/2020 02:15:02 PM
2020/08/30,81+,0,236,11/23/2020 02:15:02 PM
2020/08/31,81+,5,241,11/23/2020 02:15:02 PM
2020/09/01,81+,1,242,11/23/2020 02:15:02 PM
2020/09/02,81+,2,244,11/23/2020 02:15:02 PM
2020/09/03,81+,6,250,11/23/2020 02:15:02 PM
2020/09/04,81+,2,252,11/23/2020 02:15:02 PM
2020/09/05,81+,1,253,11/23/2020 02:15:02 PM
2020/09/06,81+,3,256,11/23/2020 02:15:02 PM
2020/09/07,81+,11,267,11/23/2020 02:15:02 PM
2020/09/08,81+,0,267,11/23/2020 02:15:02 PM
2020/09/09,81+,5,272,11/23/2020 02:15:02 PM
2020/09/10,81+,1,273,11/23/2020 02:15:02 PM
2020/09/11,81+,7,280,11/23/2020 02:15:02 PM
2020/09/12,81+,3,283,11/23/2020 02:15:02 PM
2020/09/13,81+,0,283,11/23/2020 02:15:02 PM
2020/09/14,81+,3,286,11/23/2020 02:15:02 PM
2020/09/15,81+,9,295,11/23/2020 02:15:02 PM
2020/09/16,81+,0,295,11/23/2020 02:15:02 PM
2020/09/17,81+,1,296,11/23/2020 02:15:02 PM
2020/09/18,81+,17,313,11/23/2020 02:15:02 PM
2020/09/19,81+,4,317,11/23/2020 02:15:02 PM
2020/09/20,81+,0,317,11/23/2020 02:15:02 PM
2020/09/21,81+,0,317,11/23/2020 02:15:02 PM
2020/09/22,81+,6,323,11/23/2020 02:15:02 PM
2020/09/23,81+,4,327,11/23/2020 02:15:02 PM
2020/09/24,81+,5,332,11/23/2020 02:15:02 PM
2020/09/25,81+,2,334,11/23/2020 02:15:02 PM
2020/09/26,81+,1,335,11/23/2020 02:15:02 PM
2020/09/27,81+,0,335,11/23/2020 02:15:02 PM
2020/09/28,81+,1,336,11/23/2020 02:15:02 PM
2020/09/29,81+,0,336,11/23/2020 02:15:02 PM
2020/09/30,81+,1,337,11/23/2020 02:15:02 PM
2020/10/01,81+,2,339,11/23/2020 02:15:02 PM
2020/10/02,81+,1,340,11/23/2020 02:15:02 PM
2020/10/03,81+,0,340,11/23/2020 02:15:02 PM
2020/10/04,81+,0,340,11/23/2020 02:15:02 PM
2020/10/05,81+,0,340,11/23/2020 02:15:02 PM
2020/10/06,81+,0,340,11/23/2020 02:15:02 PM
2020/10/07,81+,0,340,11/23/2020 02:15:02 PM
2020/10/08,81+,2,342,11/23/2020 02:15:02 PM
2020/10/09,81+,0,342,11/23/2020 02:15:02 PM
2020/10/10,81+,0,342,11/23/2020 02:15:02 PM
2020/10/11,81+,0,342,11/23/2020 02:15:02 PM
2020/10/12,81+,0,342,11/23/2020 02:15:02 PM
2020/10/13,81+,1,343,11/23/2020 02:15:02 PM
2020/10/14,81+,0,343,11/23/2020 02:15:02 PM
2020/10/15,81+,1,344,11/23/2020 02:15:02 PM
2020/10/16,81+,0,344,11/23/2020 02:15:02 PM
2020/10/17,81+,2,346,11/23/2020 02:15:02 PM
2020/10/18,81+,0,346,11/23/2020 02:15:02 PM
2020/10/19,81+,0,346,11/23/2020 02:15:02 PM
2020/10/20,81+,0,346,11/23/2020 02:15:02 PM
2020/10/21,81+,0,346,11/23/2020 02:15:02 PM
2020/10/22,81+,1,347,11/23/2020 02:15:02 PM
2020/10/23,81+,0,347,11/23/2020 02:15:02 PM
2020/10/24,81+,0,347,11/23/2020 02:15:02 PM
2020/10/25,81+,0,347,11/23/2020 02:15:02 PM
2020/10/26,81+,2,349,11/23/2020 02:15:02 PM
2020/10/27,81+,0,349,11/23/2020 02:15:02 PM
2020/10/28,81+,1,350,11/23/2020 02:15:02 PM
2020/10/29,81+,0,350,11/23/2020 02:15:02 PM
2020/10/30,81+,2,352,11/23/2020 02:15:02 PM
2020/10/31,81+,1,353,11/23/2020 02:15:02 PM
2020/11/01,81+,0,353,11/23/2020 02:15:02 PM
2020/11/02,81+,3,356,11/23/2020 02:15:02 PM
2020/11/03,81+,2,358,11/23/2020 02:15:02 PM
2020/11/04,81+,3,361,11/23/2020 02:15:02 PM
2020/11/05,81+,3,364,11/23/2020 02:15:02 PM
2020/11/06,81+,7,371,11/23/2020 02:15:02 PM
2020/11/07,81+,0,371,11/23/2020 02:15:02 PM
2020/11/08,81+,0,371,11/23/2020 02:15:02 PM
2020/11/09,81+,3,374,11/23/2020 02:15:02 PM
2020/11/10,81+,2,376,11/23/2020 02:15:02 PM
2020/11/11,81+,0,376,11/23/2020 02:15:02 PM
2020/11/12,81+,0,376,11/23/2020 02:15:02 PM
2020/11/13,81+,1,377,11/23/2020 02:15:02 PM
2020/11/14,81+,0,377,11/23/2020 02:15:02 PM
2020/11/15,81+,1,378,11/23/2020 02:15:02 PM
2020/11/16,81+,4,382,11/23/2020 02:15:02 PM
2020/11/17,81+,3,385,11/23/2020 02:15:02 PM
2020/11/18,81+,2,387,11/23/2020 02:15:02 PM
2020/11/19,81+,2,389,11/23/2020 02:15:02 PM
2020/11/20,81+,1,390,11/23/2020 02:15:02 PM
2020/11/21,81+,1,391,11/23/2020 02:15:02 PM
2020/11/22,81+,0,391,11/23/2020 02:15:02 PM
2020/04/04,under 18,1,5,11/23/2020 02:15:02 PM
2020/04/05,under 18,0,5,11/23/2020 02:15:02 PM
2020/04/06,under 18,2,7,11/23/2020 02:15:02 PM
2020/04/07,under 18,6,13,11/23/2020 02:15:02 PM
2020/04/08,under 18,1,14,11/23/2020 02:15:02 PM
2020/04/09,under 18,2,16,11/23/2020 02:15:02 PM
2020/04/10,under 18,1,17,11/23/2020 02:15:02 PM
2020/04/11,under 18,1,18,11/23/2020 02:15:02 PM
2020/04/12,under 18,0,18,11/23/2020 02:15:02 PM
2020/04/13,under 18,3,21,11/23/2020 02:15:02 PM
2020/04/14,under 18,0,21,11/23/2020 02:15:02 PM
2020/04/15,under 18,0,21,11/23/2020 02:15:02 PM
2020/04/16,under 18,1,22,11/23/2020 02:15:02 PM
2020/04/17,under 18,0,22,11/23/2020 02:15:02 PM
2020/04/18,under 18,2,24,11/23/2020 02:15:02 PM
2020/04/19,under 18,0,24,11/23/2020 02:15:02 PM
2020/04/20,under 18,2,26,11/23/2020 02:15:02 PM
2020/04/21,under 18,2,28,11/23/2020 02:15:02 PM
2020/04/22,under 18,4,32,11/23/2020 02:15:02 PM
2020/04/23,under 18,1,33,11/23/2020 02:15:02 PM
2020/04/24,under 18,2,35,11/23/2020 02:15:02 PM
2020/04/25,under 18,5,40,11/23/2020 02:15:02 PM
2020/04/26,under 18,2,42,11/23/2020 02:15:02 PM
2020/04/27,under 18,3,45,11/23/2020 02:15:02 PM
2020/04/28,under 18,7,52,11/23/2020 02:15:02 PM
2020/04/29,under 18,3,55,11/23/2020 02:15:02 PM
2020/04/30,under 18,3,58,11/23/2020 02:15:02 PM
2020/05/01,under 18,3,61,11/23/2020 02:15:02 PM
2020/05/02,under 18,6,67,11/23/2020 02:15:02 PM
2020/05/03,under 18,2,69,11/23/2020 02:15:02 PM
2020/05/04,under 18,6,75,11/23/2020 02:15:02 PM
2020/05/05,under 18,0,75,11/23/2020 02:15:02 PM
2020/05/06,under 18,2,77,11/23/2020 02:15:02 PM
2020/05/07,under 18,4,81,11/23/2020 02:15:02 PM
2020/05/08,under 18,6,87,11/23/2020 02:15:02 PM
2020/05/09,under 18,0,87,11/23/2020 02:15:02 PM
2020/05/10,under 18,0,87,11/23/2020 02:15:02 PM
2020/05/11,under 18,3,90,11/23/2020 02:15:02 PM
2020/05/12,under 18,3,93,11/23/2020 02:15:02 PM
2020/05/13,under 18,1,94,11/23/2020 02:15:02 PM
2020/05/14,under 18,7,101,11/23/2020 02:15:02 PM
2020/05/15,under 18,5,106,11/23/2020 02:15:02 PM
2020/05/16,under 18,0,106,11/23/2020 02:15:02 PM
2020/05/17,under 18,1,107,11/23/2020 02:15:02 PM
2020/05/18,under 18,8,115,11/23/2020 02:15:02 PM
2020/05/19,under 18,7,122,11/23/2020 02:15:02 PM
2020/05/20,under 18,8,130,11/23/2020 02:15:02 PM
2020/05/21,under 18,5,135,11/23/2020 02:15:02 PM
2020/05/22,under 18,5,140,11/23/2020 02:15:02 PM
2020/05/23,under 18,3,143,11/23/2020 02:15:02 PM
2020/05/24,under 18,0,143,11/23/2020 02:15:02 PM
2020/05/25,under 18,0,143,11/23/2020 02:15:02 PM
2020/05/26,under 18,11,154,11/23/2020 02:15:02 PM
2020/05/27,under 18,8,162,11/23/2020 02:15:02 PM
2020/05/28,under 18,4,166,11/23/2020 02:15:02 PM
2020/05/29,under 18,3,169,11/23/2020 02:15:02 PM
2020/05/30,under 18,2,171,11/23/2020 02:15:02 PM
2020/05/31,under 18,2,173,11/23/2020 02:15:02 PM
2020/06/01,under 18,2,175,11/23/2020 02:15:02 PM
2020/06/02,under 18,9,184,11/23/2020 02:15:02 PM
2020/06/03,under 18,1,185,11/23/2020 02:15:02 PM
2020/06/04,under 18,2,187,11/23/2020 02:15:02 PM
2020/06/05,under 18,3,190,11/23/2020 02:15:02 PM
2020/06/06,under 18,3,193,11/23/2020 02:15:02 PM
2020/06/07,under 18,2,195,11/23/2020 02:15:02 PM
2020/06/08,under 18,5,200,11/23/2020 02:15:02 PM
2020/06/09,under 18,4,204,11/23/2020 02:15:02 PM
2020/06/10,under 18,1,205,11/23/2020 02:15:02 PM
